;index;conta_bancaria;descricao;valor;conta_debito;conta_credito
1488;2248;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 154874-1;141,95;;
1489;2240;3040;PAGTO DEBITO EM C/C - IDEAL PHARMA DISTRIBUIDORA D - DEB C/C- 154555-2;1152,00;;
1490;2238;3040;PAGTO DEBITO EM C/C - BARRA MARKET CENTER COMERCIO - DEB C/C- 153833-1;296,42;;
1491;2237;3040;PAGTO DEBITO EM C/C - BARRA MARKET CENTER COMERCIO - DEB C/C- 153826-1;34,14;;
1492;2236;3040;PAGTO DEBITO EM C/C - NOVA LINEA COMERCIO DE PRODU - DEB C/C- 153808-2;1352,25;;
1493;2235;3040;PAGTO DEBITO EM C/C - KARILIA COMERCIO 6043 - DEB C/C- 153803-2;509,95;;
1494;2234;3040;PAGTO DEBITO EM C/C - POLAR FIX INDUSTRIA E COMERC - DEB C/C- 153411-2;503,18;;
1495;2233;3040;PAGTO DEBITO EM C/C - CIRURGICA FERNANDES -COMERCI - DEB C/C- 153394-2;539,83;;
1496;2232;3040;PAGTO DEBITO EM C/C - IDEAL PHARMA DISTRIBUIDORA D - DEB C/C- 153309-3;3888,89;;
1497;2239;3040;PAGTO DEBITO EM C/C - BARRA MARKET CENTER COMERCIO - DEB C/C- 154542-1;1318,97;;
1498;2307;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 153245-2;1326,53;;
1499;2249;3040;PAGTO DEBITO EM C/C - DISTRIBUIDORA JUST IN TIME L - DEB C/C- 154875-1;950,00;;
1500;2251;3040;PAGTO DEBITO EM C/C - TOKIO MARINE SEGURADORA S.A. - DEB C/C- 154921-1;1379,52;;
1501;2267;3040;PAGTO DEBITO EM C/C - IDEAL PHARMA DISTRIBUIDORA D - DEB C/C- 151123-8;6000,00;;
1502;2266;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 151097-4;291,55;;
1503;2265;3040;PAGTO DEBITO EM C/C - DISTRIBUIDORA JUST IN TIME L - DEB C/C- 150390-5;1040,00;;
1504;2264;3040;PAGTO DEBITO EM C/C - ELITE CIRURGICA COMERCIO DE  - DEB C/C- 148687-1;1850,00;;
1505;2263;3040;PAGTO DEBITO EM C/C - ELITE CIRURGICA COMERCIO DE  - DEB C/C- 148682-1;1985,85;;
1506;2262;3040;TRANSF. C/C 031327 PARA 3040 BORD. 4071 - T-219359;500000,00;;
1507;2261;3040;REND.DIARIO - REND.DIARIO;0,13;;
1508;2250;3040;PAGTO DEBITO EM C/C - NOVA LINEA COMERCIO DE PRODU - DEB C/C- 154893-1;849,00;;
1509;2260;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 155550-1;1120,22;;
1510;2258;3040;PAGTO DEBITO EM C/C - TICKET SERVICOS S/A V.A/ TL  - DEB C/C- 155273-1;293480,00;;
1511;2257;3040;PAGTO DEBITO EM C/C - GESSO LINE EIRELI ME 10373 - DEB C/C- 155160-1;582,70;;
1512;2256;3040;PAGTO DEBITO EM C/C - SKINA ACOUGUE BARRA MANSA LT - DEB C/C- 155114-2;4602,60;;
1513;2255;3040;PAGTO DEBITO EM C/C - GE HEALTHCARE DO BRASIL COM  - DEB C/C- 155097-1;2970,10;;
1514;2254;3040;PAGTO DEBITO EM C/C - BARRA MARKET CENTER COMERCIO - DEB C/C- 155082-1;1111,17;;
1515;2253;3040;PAGTO DEBITO EM C/C - ASSOCIACAO DE HOSPITAIS DO E - DEB C/C- 154957-1;1345,97;;
1516;2252;3040;PAGTO DEBITO EM C/C - FERRAMAR COMERCIAL DE AÇO LT - DEB C/C- 154950-1;1446,05;;
1517;2259;3040;PAGTO DEBITO EM C/C - COMERCIAL CIRURGICA RIOCLARE - DEB C/C- 155547-1;375,63;;
1518;2231;3040;PAGTO DEBITO EM C/C - IDEAL PHARMA DISTRIBUIDORA D - DEB C/C- 153308-3;960,00;;
1519;2308;3040;PAGTO DEBITO EM C/C - RS DISTRIBUIDORA DE DESCARTA - DEB C/C- 153412-3;766,00;;
1520;2310;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 154560-3;597,50;;
1521;2365;3040;PAGTO DEBITO EM C/C - JAE ILHA DESCARTAVEIS E LIMP - DEB C/C- 155100-1;1218,51;;
1522;2364;3040;PAGTO DEBITO EM C/C - DISK MED PADUA DISTRIBUIDORA - DEB C/C- 155094-1;390,00;;
1523;2363;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 155093-1;743,99;;
1524;2362;3040;PAGTO DEBITO EM C/C - COSTA CAMARGO COM. DE PRODUT - DEB C/C- 155092-1;512,00;;
1525;2361;3040;PAGTO DEBITO EM C/C - COMERCIAL CIRURGICA RIOCLARE - DEB C/C- 155090-1;679,00;;
1526;2360;3040;PAGTO DEBITO EM C/C - ASTRA FARMA COMERCIO DE MAT. - DEB C/C- 155080-1;720,40;;
1527;2359;3040;PAGTO DEBITO EM C/C - CAMARA DE COMERCIALIZACAO DE - DEB C/C- 154956-1;687,79;;
1528;2358;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 154898-2;1044,00;;
1529;2357;3040;PAGTO DEBITO EM C/C - MED CENTER COMERCIAL LTDA 68 - DEB C/C- 154886-2;646,90;;
1530;2356;3040;PAGTO DEBITO EM C/C - OLIVERTEC EQUIPAMENTOS HOSPI - DEB C/C- 154850-2;522,50;;
1531;2355;3040;PAGTO DEBITO EM C/C - FUTURA COMERCIO DE PRODUTOS  - DEB C/C- 154845-1;542,74;;
1532;2354;3040;PAGTO DEBITO EM C/C - COSTA CAMARGO COM. DE PRODUT - DEB C/C- 154843-1;836,00;;
1533;2353;3040;PAGTO DEBITO EM C/C - COOPERATIVA BARRA MANSA 3803 - DEB C/C- 154842-2;1320,00;;
1534;2352;3040;PAGTO DEBITO EM C/C - ACO RUBER COMERCIAL LTDA 706 - DEB C/C- 154822-2;260,94;;
1535;2351;3040;PAGTO DEBITO EM C/C - PACTUAL COMERCIO DE DESCARTA - DEB C/C- 154819-1;223,62;;
1536;2366;3040;PAGTO DEBITO EM C/C - JAE ILHA DESCARTAVEIS E LIMP - DEB C/C- 155101-1;1800,00;;
1537;2367;3040;PAGTO DEBITO EM C/C - MEDKA DISTRIBUIDORA HOSPITAL - DEB C/C- 155104-1;516,00;;
1538;2368;3040;PAGTO DEBITO EM C/C - SULMEDIC COMERCIO DE MEDICAM - DEB C/C- 155115-1;1135,20;;
1539;2369;3040;PAGTO DEBITO EM C/C - COOPERATIVA BARRA MANSA 3808 - DEB C/C- 155329-2;1320,00;;
1540;2385;3040;REND.DIARIO - REND.DIARIO;0,13;;
1541;2384;3040;RECEBIMENTO BOLETO ABRIL/26 BANCO DO BRASIL  LUIZ - LUIZ FLAVIO;650,00;;
1542;2383;3040;RECEBIMENTO BOLETO ABR/26 BANCO DO BRASIL  LUCIANA - LUCIANA MARTINS;1300,00;;
1543;2382;3040;RECEBIMENTO BOLETO ABR/26 BANCO DO BRASIL  LUCAS A - LUCAS ARAUJO;325,00;;
1544;2381;3040;RECEBIMENTO BOLETO ABR/26 BANCO DO BRASIL  LIEGE V - LIEGE VIDAL;650,00;;
1545;2380;3040;RECEBIMENTO BOLETO ABRIL/26 BANCO DO BRASIL  JOSE - JOSE EDUARDO;650,00;;
1546;2379;3040;PAGTO DEBITO EM C/C - COPIAS SANMAR EIRELI - ME 22 - DEB C/C- 155994-1;23,52;;
1547;2350;3040;PAGTO DEBITO EM C/C - MEDICAMENTAL HOSPITALAR LTDA - DEB C/C- 154816-1;666,93;;
1548;2378;3040;PAGTO DEBITO EM C/C - FRETETRANSPAR BRAZIL TRANSPO - DEB C/C- 155911-1;180,00;;
1549;2376;3040;PAGTO DEBITO EM C/C - NUTREL INDUSTRIA E COMERCIO  - DEB C/C- 155906-1;1086,27;;
1550;2375;3040;PAGTO DEBITO EM C/C - NOVOCLIMA REFRIGERACAO EIREL - DEB C/C- 155801-1;1369,30;;
1551;2374;3040;PAGTO DEBITO EM C/C - ARBA DE VOLTA REDONDA TECNOL - DEB C/C- 155572-1;617,50;;
1552;2373;3040;PAGTO DEBITO EM C/C - MEDICAMENTAL HOSPITALAR LTDA - DEB C/C- 155560-1;1787,88;;
1553;2372;3040;PAGTO DEBITO EM C/C - MEDICAMENTAL HOSPITALAR LTDA - DEB C/C- 155559-1;506,99;;
1554;2371;3040;PAGTO DEBITO EM C/C - CENTRO DE INTEGRAÇÃO EMPRESA - DEB C/C- 155492-1;2850,00;;
1555;2370;3040;PAGTO DEBITO EM C/C - NAOMI COMERCIO DE ALIMENTOS  - DEB C/C- 155474-1;1154,30;;
1556;2377;3040;PAGTO DEBITO EM C/C - UNIMAX COMERCIAL LTDA 3663 - DEB C/C- 155909-1;1044,00;;
1557;2349;3040;PAGTO DEBITO EM C/C - MEDICAMENTAL HOSPITALAR LTDA - DEB C/C- 154815-1;656,25;;
1558;2348;3040;PAGTO DEBITO EM C/C - ELETROBAMA ELETRICA BARRA MA - DEB C/C- 154654-1;879,45;;
1559;2347;3040;PAGTO DEBITO EM C/C - D C DE ALMEIDA COMERCIO DE T - DEB C/C- 154651-1;1898,27;;
1560;2326;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 155117-1;764,23;;
1561;2325;3040;PAGTO DEBITO EM C/C - HRA INDUSTRIA COMERCIO IMPOR - DEB C/C- 155099-1;555,50;;
1562;2324;3040;PAGTO DEBITO EM C/C - BIOSCARE COMERCIO DE MATERIA - DEB C/C- 155083-1;460,00;;
1563;2323;3040;PAGTO DEBITO EM C/C - PACTUAL COMERCIO DE DESCARTA - DEB C/C- 154894-1;904,58;;
1564;2322;3040;PAGTO DEBITO EM C/C - GROW RIO MEDIKA LTDA 59 - DEB C/C- 154877-2;1463,00;;
1565;2321;3040;PAGTO DEBITO EM C/C - COMERCIAL CIRURGICA RIOCLARE - DEB C/C- 154872-2;901,87;;
1566;2320;3040;PAGTO DEBITO EM C/C - BIOSCARE COMERCIO DE MATERIA - DEB C/C- 154866-1;3218,39;;
1567;2327;3040;PAGTO DEBITO EM C/C - VERBENNA FARMACIA DE MANIPUL - DEB C/C- 155119-1;935,00;;
1568;2319;3040;PAGTO DEBITO EM C/C - ZELO  HEALTHCARE DISTRIBUIDO - DEB C/C- 154854-1;330,00;;
1569;2317;3040;PAGTO DEBITO EM C/C - MED CENTER COMERCIAL LTDA 68 - DEB C/C- 154847-1;621,20;;
1570;2316;3040;PAGTO DEBITO EM C/C - MINAS GERAL COMERCIAL 140657 - DEB C/C- 154831-1;132,90;;
1571;2315;3040;PAGTO DEBITO EM C/C - W J RITSON COMERCIO DE PRODU - DEB C/C- 154820-1;638,33;;
1572;2314;3040;PAGTO DEBITO EM C/C - NUTRIC NUTRICIONAL COMERCIO  - DEB C/C- 154818-1;165,88;;
1573;2313;3040;PAGTO DEBITO EM C/C - NUTRIC NUTRICIONAL COMERCIO  - DEB C/C- 154817-1;44,52;;
1574;2312;3040;PAGTO DEBITO EM C/C - MAXIM QUALITTA COMERCIO LTDA - DEB C/C- 154814-1;603,66;;
1575;2311;3040;PAGTO DEBITO EM C/C - DISTRILAF DISTRIBUIDORA DE M - DEB C/C- 154809-2;512,10;;
1576;2318;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 154852-1;619,29;;
1577;2309;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 153810-2;514,80;;
1578;2328;3040;PAGTO DEBITO EM C/C - MESSER GASES LTDA 36114 - DEB C/C- 155259-1;998,65;;
1579;2330;3040;PAGTO DEBITO EM C/C - BHIO SUPPLY INDUSTRIA E COME - DEB C/C- 155544-1;9152,36;;
1580;2346;3040;PAGTO DEBITO EM C/C - W J RITSON COMERCIO DE PRODU - DEB C/C- 153811-3;541,30;;
1581;2345;3040;PAGTO DEBITO EM C/C - ONCO PROD DISTRIBUIDORA DE P - DEB C/C- 153809-2;3654,34;;
1582;2344;3040;PAGTO DEBITO EM C/C - CEI COMERCIO EXPORTAÇÃO E IM - DEB C/C- 153391-2;1830,00;;
1583;2343;3040;PAGTO DEBITO EM C/C - PACTUAL COMERCIO DE DESCARTA - DEB C/C- 153290-2;1016,21;;
1584;2342;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 152998-5;646,36;;
1585;2341;3040;PAGTO DEBITO EM C/C - IDEAL PHARMA DISTRIBUIDORA D - DEB C/C- 152578-6;1846,67;;
1586;2340;3040;PAGTO DEBITO EM C/C - MOGAMI IMPORTACAO E EXPORTAC - DEB C/C- 150227-1;1715,00;;
1587;2329;3040;PAGTO DEBITO EM C/C - MINERAL SA COMERCIO INDUSTRI - DEB C/C- 155262-1;1116,00;;
1588;2339;3040;PAGTO DEBITO EM C/C - ELITE CIRURGICA COMERCIO DE  - DEB C/C- 148953-1;4500,00;;
1589;2337;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  BEATRIZ - BEATRIZ MOURAO;650,00;;
1590;2336;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  ALBERTO - ALBERTO ISAAC;650,00;;
1591;2335;3040;REND.DIARIO - REND.DIARIO;0,14;;
1592;2334;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  LUCAS A - LUCAS ARAUJO AN;325,00;;
1593;2333;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  ISIS29/ - ISIS RIBEIRO;1300,00;;
1594;2332;3040;PAGTO DEBITO EM C/C - COOPERATIVA BARRA MANSA 3811 - DEB C/C- 155589-1;1320,00;;
1595;2331;3040;PAGTO DEBITO EM C/C - TICKET SERVICOS S/A V.REFEIÇ - DEB C/C- 155579-1;67298,00;;
1596;2338;3040;PAGTO DEBITO EM C/C - ELITE CIRURGICA COMERCIO DE  - DEB C/C- 148812-1;925,00;;
1597;2072;3040;PAGTO DEBITO EM C/C - ENTERAL TERAPIA NUTRICIONAL  - DEB C/C- 153841-1;1133,24;;
1598;2230;3040;PAGTO DEBITO EM C/C - GROW RIO MEDIKA LTDA 53 - DEB C/C- 153307-2;786,66;;
1599;2228;3040;PAGTO DEBITO EM C/C - HEAUMAQ LTDA 15847 - DEB C/C- 153279-2;310,20;;
1600;2128;3040;PAGTO DEBITO EM C/C - NOVA LINEA COMERCIO DE PRODU - DEB C/C- 153063-2;624,00;;
1601;2127;3040;PAGTO DEBITO EM C/C - FARMARIN INDUSTRIA E COMERCI - DEB C/C- 153041-2;210,98;;
1602;2126;3040;PAGTO DEBITO EM C/C - BRAGA E NETO COMERCIO E REPR - DEB C/C- 153039-2;900,00;;
1603;2125;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 152998-4;646,36;;
1604;2124;3040;PAGTO DEBITO EM C/C - HIDROELETRICA VOLTA REDONDA  - DEB C/C- 152761-2;3900,00;;
1605;2123;3040;PAGTO DEBITO EM C/C - MEDKA DISTRIBUIDORA HOSPITAL - DEB C/C- 152742-3;840,00;;
1606;2122;3040;PAGTO DEBITO EM C/C - ONCO PROD DISTRIBUIDORA DE P - DEB C/C- 152590-3;215,80;;
1607;1758;3040;PAGTO DEBITO EM C/C - PACTUAL COMERCIO DE DESCARTA - DEB C/C- 151209-3;194,22;;
1608;2120;3040;PAGTO DEBITO EM C/C - JAE ILHA DESCARTAVEIS E LIMP - DEB C/C- 152539-5;2400,63;;
1609;2119;3040;PAGTO DEBITO EM C/C - IMAGEM SISTEMAS MEDICOS LTDA - DEB C/C- 152537-2;580,00;;
1610;2118;3040;PAGTO DEBITO EM C/C - PACTUAL COMERCIO DE DESCARTA - DEB C/C- 152515-3;1015,76;;
1611;2117;3040;PAGTO DEBITO EM C/C - ONCO PROD DISTRIBUIDORA DE P - DEB C/C- 152514-3;14,27;;
1612;2116;3040;PAGTO DEBITO EM C/C - PACTUAL COMERCIO DE DESCARTA - DEB C/C- 152071-3;238,32;;
1613;2115;3040;PAGTO DEBITO EM C/C - NOVA LINEA COMERCIO DE PRODU - DEB C/C- 152070-3;1414,56;;
1614;2114;3040;PAGTO DEBITO EM C/C - DAIKIN AR CONDICIONADO BRASI - DEB C/C- 150579-4;13227,47;;
1615;2129;3040;PAGTO DEBITO EM C/C - COMERCIAL CIRURGICA RIOCLARE - DEB C/C- 153105-2;456,95;;
1616;2130;3040;PAGTO DEBITO EM C/C - COSTA CAMARGO COM. DE PRODUT - DEB C/C- 153107-2;640,00;;
1617;2131;3040;PAGTO DEBITO EM C/C - ONCO PROD DISTRIBUIDORA DE P - DEB C/C- 153119-2;3654,34;;
1618;2132;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 153121-2;838,43;;
1619;2148;3040;PAGTO DEBITO EM C/C - JAE ILHA DESCARTAVEIS E LIMP - DEB C/C- 154556-2;684,21;;
1620;2147;3040;PAGTO DEBITO EM C/C - SUPERMERCADO PEROLA DA BOA S - DEB C/C- 153850-1;834,34;;
1621;2146;3040;PAGTO DEBITO EM C/C - MINAS GERAL COMERCIAL 140211 - DEB C/C- 153846-1;187,77;;
1622;2145;3040;PAGTO DEBITO EM C/C - FARMARIN INDUSTRIA E COMERCI - DEB C/C- 153842-1;1138,55;;
1623;2144;3040;PAGTO DEBITO EM C/C - CRISTALIA PRODUTOS QUIMICOS  - DEB C/C- 153837-1;5678,00;;
1624;2143;3040;PAGTO DEBITO EM C/C - CEREAIS BRAMIL LTDA 16203 - DEB C/C- 153836-1;632,12;;
1625;2142;3040;PAGTO DEBITO EM C/C - PANPHARMA DISTRIBUIDORA DE M - DEB C/C- 153830-1;269,40;;
1626;2113;3040;PAGTO DEBITO EM C/C - MY MED DISTRIBUIDORA DE MEDI - DEB C/C- 150521-9;1846,66;;
1627;2141;3040;PAGTO DEBITO EM C/C - W J RITSON COMERCIO DE PRODU - DEB C/C- 153811-2;541,30;;
1628;2139;3040;PAGTO DEBITO EM C/C - SUPERMED COMERCIO E IMP. DE  - DEB C/C- 153296-2;531,02;;
1629;2138;3040;PAGTO DEBITO EM C/C - SUPERMED COMERCIO E IMP. DE  - DEB C/C- 153295-2;718,65;;
1630;2137;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 153294-2;690,13;;
1631;2136;3040;PAGTO DEBITO EM C/C - MULTIFARMA COMERCIAL LTDA 28 - DEB C/C- 153288-2;1836,00;;
1632;2135;3040;PAGTO DEBITO EM C/C - JAE ILHA DESCARTAVEIS E LIMP - DEB C/C- 153281-3;1900,88;;
1633;2134;3040;PAGTO DEBITO EM C/C - CIRURGICA CENTRAL LTDA 30240 - DEB C/C- 153272-2;534,66;;
1634;2133;3040;PAGTO DEBITO EM C/C - ONCO PROD DISTRIBUIDORA DE P - DEB C/C- 153258-2;647,40;;
1635;2140;3040;PAGTO DEBITO EM C/C - COMERCIAL CIRURGICA RIOCLARE - DEB C/C- 153395-3;1145,00;;
1636;2112;3040;PAGTO DEBITO EM C/C - ONCO PROD DISTRIBUIDORA DE P - DEB C/C- 150398-5;3654,32;;
1637;2111;3040;PAGTO DEBITO EM C/C - DISTRIBUIDORA JUST IN TIME L - DEB C/C- 150389-5;2600,00;;
1638;2110;3040;PAGTO DEBITO EM C/C - ELITE CIRURGICA COMERCIO DE  - DEB C/C- 148814-1;1850,00;;
1639;2089;3040;PAGTO DEBITO EM C/C - J ARAUJO DISTRIBUIDORA IMPOR - DEB C/C- 154882-1;1774,18;;
1640;2088;3040;PAGTO DEBITO EM C/C - HDL LOGISTICA HOSPITALAR LTD - DEB C/C- 154878-1;856,80;;
1641;2087;3040;PAGTO DEBITO EM C/C - GROW RIO MEDIKA LTDA 59 - DEB C/C- 154877-1;1463,00;;
1642;2086;3040;PAGTO DEBITO EM C/C - COMERCIAL CIRURGICA RIOCLARE - DEB C/C- 154872-1;901,87;;
1643;2085;3040;PAGTO DEBITO EM C/C - CDI BARRA PRODUTOS - IMPORTA - DEB C/C- 154870-1;167,76;;
1644;2084;3040;PAGTO DEBITO EM C/C - CDI BARRA PRODUTOS - IMPORTA - DEB C/C- 154868-1;3195,20;;
1645;2083;3040;PAGTO DEBITO EM C/C - CASSARO CAFE DISTRIBUIDORA D - DEB C/C- 154867-2;2028,50;;
1646;2090;3040;PAGTO DEBITO EM C/C - NOGMIX DISTRIBUIDORA DE ALIM - DEB C/C- 154891-2;511,08;;
1647;2082;3040;PAGTO DEBITO EM C/C - ELETROBAMA ELETRICA BARRA MA - DEB C/C- 154860-1;145,50;;
1648;2080;3040;PAGTO DEBITO EM C/C - DISTRILAF DISTRIBUIDORA DE M - DEB C/C- 154809-1;512,10;;
1649;2079;3040;PAGTO DEBITO EM C/C - SERVIMED COMERCIAL LTDA 2383 - DEB C/C- 154807-1;41,44;;
1650;2078;3040;PAGTO DEBITO EM C/C - FUTURA COMERCIO DE PRODUTOS  - DEB C/C- 154806-1;808,00;;
1651;2077;3040;PAGTO DEBITO EM C/C - SIMPRO PUBLICACOES E TELEPRO - DEB C/C- 154573-1;1430,03;;
1652;2076;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 154560-2;597,50;;
1653;2075;3040;PAGTO DEBITO EM C/C - NUTRIC NUTRICIONAL COMERCIO  - DEB C/C- 154559-1;176,81;;
1654;2074;3040;PAGTO DEBITO EM C/C - PACTUAL COMERCIO DE DESCARTA - DEB C/C- 153849-1;1133,40;;
1655;2081;3040;PAGTO DEBITO EM C/C - REFRIGERAÇAO NOVOCLIMA DE BA - DEB C/C- 154836-1;796,00;;
1656;2149;3040;PAGTO DEBITO EM C/C - ACO RUBER COMERCIAL LTDA 706 - DEB C/C- 154822-1;261,92;;
1657;2091;3040;PAGTO DEBITO EM C/C - SAMEH SOLUCOES HOSPITALARES  - DEB C/C- 154896-1;1125,00;;
1658;2093;3040;PAGTO DEBITO EM C/C - SURGITEXTIL INDÚSTRIA TÊXTIL - DEB C/C- 154899-1;843,25;;
1659;2109;3040;PAGTO DEBITO EM C/C - ELITE CIRURGICA COMERCIO DE  - DEB C/C- 145916-1;5800,00;;
1660;2108;3040;CREDITO CONVENIO A IDENTIFICAR - CASSI 19515;1784,12;;
1661;2107;3040;RECEBIMENTO BOLETO MARÇO/26 BANCO DO BRASIL  VIVIA - VIVIANE DAS GRA;730,00;;
1662;2106;3040;TRANSF. C/C 59082 PARA 3040 BORD. 4067 - T-218976;200000,00;;
1663;2105;3040;REND.DIARIO - REND.DIARIO;0,13;;
1664;2104;3040;RECEBIMENTO BOLETO MAR/26 BANCO DO BRASIL  GRAN BO - GRAN BOURBON;2200,00;;
1665;2103;3040;RECEBIMENTO BOLETO FEV/26 BANCO DO BRASIL  ELISABE - ELISABETE DO VA;338,00;;
1666;2092;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 154897-1;800,56;;
1667;2102;3040;PAGTO DEBITO EM C/C - MERCADOPAGO.COM REPRESENTACO - DEB C/C- 155391-1;645,83;;
1668;2100;3040;PAGTO DEBITO EM C/C - MV INFORMATICA NORDESTE LTDA - DEB C/C- 155125-1;1239,19;;
1669;2099;3040;PAGTO DEBITO EM C/C - VICENTE AMERICO DE OLIVEIRA  - DEB C/C- 155121-1;6851,89;;
1670;2098;3040;PAGTO DEBITO EM C/C - URGENCIA HOSPITAL CRUZ DISTR - DEB C/C- 155118-1;1208,50;;
1671;2097;3040;PAGTO DEBITO EM C/C - PION G PLUS LTDA 109156 - DEB C/C- 155111-1;564,80;;
1672;2096;3040;PAGTO DEBITO EM C/C - NUTREL INDUSTRIA E COMERCIO  - DEB C/C- 155109-1;1576,85;;
1673;2095;3040;PAGTO DEBITO EM C/C - NOGMIX DISTRIBUIDORA DE ALIM - DEB C/C- 155107-1;560,29;;
1674;2094;3040;PAGTO DEBITO EM C/C - FERRAGENS CAMARGO E FILHOS L - DEB C/C- 154909-1;180,00;;
1675;2101;3040;PAGTO DEBITO EM C/C - ELMED X COMERCIO DE MATERIAI - DEB C/C- 155382-1;6121,45;;
1676;2229;3040;PAGTO DEBITO EM C/C - BARRA MARKET CENTER COMERCIO - DEB C/C- 153301-1;669,64;;
1677;2150;3040;PAGTO DEBITO EM C/C - CLINMED RIO COMERCIO DE ARTI - DEB C/C- 154824-1;405,00;;
1678;2152;3040;PAGTO DEBITO EM C/C - MESSER GASES LTDA 35947 - DEB C/C- 154830-1;2224,82;;
1679;2207;3040;PAGTO DEBITO EM C/C - BARRA MARKET CENTER COMERCIO - DEB C/C- 152630-1;55,35;;
1680;2206;3040;PAGTO DEBITO EM C/C - POLAR FIX INDUSTRIA E COMERC - DEB C/C- 152625-3;730,88;;
1681;2205;3040;PAGTO DEBITO EM C/C - GE HEALTHCARE DO BRASIL COM  - DEB C/C- 152609-2;2580,59;;
1682;2204;3040;PAGTO DEBITO EM C/C - TELEMED MATERIAIS HOSPITALAR - DEB C/C- 152597-4;2850,00;;
1683;2203;3040;PAGTO DEBITO EM C/C - SULMEDIC COMERCIO DE MEDICAM - DEB C/C- 152593-3;533,34;;
1684;2202;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 152570-2;409,96;;
1685;2201;3040;PAGTO DEBITO EM C/C - CIRURGICA FERNANDES -COMERCI - DEB C/C- 152565-3;658,81;;
1686;2200;3040;PAGTO DEBITO EM C/C - CRISTALIA PROD.QUIM.FARMACEU - DEB C/C- 152041-4;1229,59;;
1687;2199;3040;PAGTO DEBITO EM C/C - UNITCOLD CLIMATIZACAO INDUST - DEB C/C- 151648-3;31347,64;;
1688;2198;3040;PAGTO DEBITO EM C/C - DISTRIBUIDORA JUST IN TIME L - DEB C/C- 151117-4;1560,00;;
1689;2197;3040;PAGTO DEBITO EM C/C - CIRURGICA CENTRAL LTDA 29990 - DEB C/C- 151096-4;493,78;;
1690;2196;3040;PAGTO DEBITO EM C/C - CIRURGICA CENTRAL LTDA 29989 - DEB C/C- 151095-4;854,98;;
1691;2195;3040;PAGTO DEBITO EM C/C - MEDICAMENTAL HOSPITALAR LTDA - DEB C/C- 150927-4;1200,32;;
1692;2194;3040;PAGTO DEBITO EM C/C - MEDICAMENTAL HOSPITALAR LTDA - DEB C/C- 150926-4;840,56;;
1693;2193;3040;PAGTO DEBITO EM C/C - PACTUAL COMERCIO DE DESCARTA - DEB C/C- 150861-4;1184,70;;
1694;2208;3040;PAGTO DEBITO EM C/C - ENTERAL TERAPIA NUTRICIONAL  - DEB C/C- 152633-3;635,46;;
1695;2209;3040;PAGTO DEBITO EM C/C - SUPERMED COM. E IMPOR. DE PR - DEB C/C- 152641-5;1582,83;;
1696;2210;3040;PAGTO DEBITO EM C/C - BARRA MARKET CENTER COMERCIO - DEB C/C- 152733-1;16,93;;
1697;2211;3040;PAGTO DEBITO EM C/C - BARRA MARKET CENTER COMERCIO - DEB C/C- 152734-1;1407,01;;
1698;2227;3040;PAGTO DEBITO EM C/C - GROW RIO MEDIKA LTDA 51 - DEB C/C- 153278-3;964,00;;
1699;2226;3040;PAGTO DEBITO EM C/C - GROW RIO MEDIKA LTDA 50 - DEB C/C- 153277-2;1016,67;;
1700;2225;3040;PAGTO DEBITO EM C/C - PACTUAL COMERCIO DE DESCARTA - DEB C/C- 153260-2;194,22;;
1701;2224;3040;PAGTO DEBITO EM C/C - PACTUAL COMERCIO DE DESCARTA - DEB C/C- 153259-2;1045,70;;
